profileUrl,First Name,timestamp,postUrl,imgUrl,type,postContent,Themes,Subthemes,Content Format,Created/Cultivated/Curated,First Name (from First Name),Last Name (from First Name),Company (from First Name),Industry (from First Name),Title (from First Name),likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,Date of Post,Weekday,Day of the Week,Time of Post,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,3/23-4/23?,Thought Leadership?,Total Engagements,Post vs Engagements,Hour of Post,Month of Post,4/23-5/23
https://www.linkedin.com/in/jmingori/,https://www.linkedin.com/in/jmingori/,2024-04-24 16:24,https://www.linkedin.com/feed/update/urn:li:activity:7181607711531261953,https://media.licdn.com/dms/image/D4E05AQGgv_ov1LHdug/videocover-high/0/1712208119070?e=1714582800&v=beta&t=pOlcyt6HrzBqZ81QxNsHvOYREwp4N6OAZPisMSZ9k8I,Video (LinkedIn Source),"Just over 100 days at #logitech, and I continue to discover outstanding people and technology. Yesterday, I was blown away by a demo of our proprietary new denoising and dereverb algorithm, from our #AI Audio team.In any meeting, poor acoustics, distant mikes and background noises (yes, that might be me typing) can make it difficult for remote participants to follow. These machine learning algorithms, which are being implemented in our #Rallybar videoconferencing tools, ensure you only hear the crystal clear sound of the person speaking, while everything else is filtered out. Combined with our #Sight camera, the tech also makes sure the camera always shows the speaker - and not the person typing or opening a packet of chips. Magical!Thanks for showing me Andy Harper Milos Cernak Tijana Stojkovic Paul Kendrick#innovation #AI #machinelearning Prakash Arunkundrum Karthik Rajagopal Quin Liu Henry Levak Malin L.","Digital Transformation,AI/Machine Learning,Product Development,Data and Analytics",,video,,Joseph,Mingori,Logitech,Consumer & Industrial Products,"VP & GM, Mobile Solutions BU ",1281,49,32,2w,,,,Joseph Mingori likes this,Likes,,2024-04-04 11:05,4/4/2024,Thursday,Thursday,11:05 AM,,,,,,,,,checked,,1362,Engagement,11am-12pm,April 2024,
https://www.linkedin.com/in/jmingori/,https://www.linkedin.com/in/jmingori/,2024-04-24 16:22,https://www.linkedin.com/feed/update/urn:li:activity:7181607706506534912,https://media.licdn.com/dms/image/D4E05AQGgv_ov1LHdug/videocover-high/0/1712208119070?e=1714582800&v=beta&t=pOlcyt6HrzBqZ81QxNsHvOYREwp4N6OAZPisMSZ9k8I,Video (LinkedIn Source),"Just over 100 days at #logitech, and I continue to discover outstanding people and technology. Yesterday, I was blown away by a demo of our proprietary new denoising and dereverb algorithm, from our #AI Audio team.In any meeting, poor acoustics, distant mikes and background noises (yes, that might be me typing) can make it difficult for remote participants to follow. These machine learning algorithms, which are being implemented in our #Rallybar videoconferencing tools, ensure you only hear the crystal clear sound of the person speaking, while everything else is filtered out. Combined with our #Sight camera, the tech also makes sure the camera always shows the speaker - and not the person typing or opening a packet of chips. Magical!Thanks for showing me Andy Harper Milos Cernak Tijana Stojkovic Paul Kendrick#innovation #AI #machinelearning Prakash Arunkundrum Karthik Rajagopal Quin Liu Henry Levak Malin L.","Digital Transformation,AI/Machine Learning,Product Development,Data and Analytics",,video,,Joseph,Mingori,Logitech,Consumer & Industrial Products,"VP & GM, Mobile Solutions BU ",1281,49,32,2w,,,,Joseph Mingori reposted this,Repost,,2024-04-04 11:05,4/4/2024,Thursday,Thursday,11:05 AM,blob:https://www.linkedin.com/6629de57-4459-4eff-8639-1c0e58d79530,,,,,,,,checked,,1362,Engagement,11am-12pm,April 2024,
https://www.linkedin.com/in/jamesnewsom/,https://www.linkedin.com/in/jamesnewsom/,2024-04-24 16:19,https://www.linkedin.com/feed/update/urn:li:activity:7182076031703433217,,Text,"Last year and a bit of this year, I had an awesome time helping with a bit of the development of a real-time streaming and ticketed events platform, Arena TV. For me, it was super fun being able to write production grade Node and even some Elixir code, especially for a highly-scalable, highly-available product. We are finally launching the public version of ticketed events and I will be using the platform to stream a recording session of a band in which I play bass, The Window Room. This is the first paid, ticketed event open to the public so it's a bit of a final test before our commercial customers begin hosting public events. If you would like to check it out, here are the details:""The Second Set"" Recording Session “ A Virtual EventSunday, April the 14th at 7:30PM easternEvent and tickets: https://lnkd.in/gqFuMmnb(sorry for the lack of friendly URL, they'll be back someday, maybe, I hope, lol)While this is a recording session, our music is broken down into approximately 30 minute contiguous sets. For the show, we'll be working on recording what is affectionately referred to as ""The Second Set"".  We'll start by recording all of the Second Set followed by the first public performance of several new pieces of music and ending with a second recording take of the Second Set.Tickets to the show also include a multi-format (WAV, AIFF, MP3, etc) download of the finished album (Sets 1 and 2) from Bandcamp when the album is published.The Second Set was originally composed in the 2005 to 2007 timeframe and flows from the ambient song, The Swells, into the dark corners of CCP, then steps off across the antarctic trail of the Penguin March to the solitude of Lake Vostok where one dreams of The Rings of Saturn majestically rising over the ever-brightening horizon and bringing forth the Song of the Rose.Show format:The Second Set - Take 1Du SoleilArrival at Door ThreeThe Second Set - Take 2We won't be using a lot of the really cool interactive features which Arena supports we'll be more worried about our performance while recording but one of our diehard groupies will be in the event's chat experience so if any of you wish to comment or otherwise engage, please do so.","Product Development,Digital Transformation",,post,,James ,Newsom Jr.,Jaccuzi,Consumer & Industrial Products,"Senior Director, Data Services",27,5,0,2w,,,,James Newsom Jr celebrates this,Reaction,,2024-04-05 18:06,4/5/2024,Friday,Friday,6:06 PM,,,,,,,,,checked,,32,Engagement,6pm-7pm,April 2024,
https://www.linkedin.com/in/smithm432/,https://www.linkedin.com/in/smithm432/,2024-04-24 15:39,https://www.linkedin.com/feed/update/urn:li:activity:7181813189473382400,https://media.licdn.com/dms/image/sync/D4E27AQE8cBNM7Gw0JQ/articleshare-shrink_800/0/1712244777368?e=1714579200&v=beta&t=DZsGZgns2_iximW49gVKWB6oyAlYaGByYM5A_9MOmvM,Article,"JPMorgan Chase & Co.'s new Chase Media Solutions unit is a stroke of genius. Critics referencing #privacy concerns don't know what they're talking about. Why is it a stroke of genius? Because Chase will get paid twice. And merchants will pay twice. It's too funny. I've seen some criticism of this announcement from folks who think Chase will be selling customer data to advertisers. That's not how it will work. Instead, Chase will sell ad space on its digital properties to advertisers buying into Chase's pitch that the bank can improve ad targeting by analyzing the customer's spending patterns. It's a great move by Chase because they'll make $ by selling ad space and by generating more sales on its cards. It's an appealing deal for advertisers because--unlike other advertising approaches--they only pay when the customer makes a purchase. The irony is that when the purchase is made, the advertising firm not only pays for the ad, it pays the interchange fee on the card purchase. Another reason this is a stroke of genius is that the new advertising service could enable Chase to bundle--at some point--pricing for the advertising with interchange fees.The achilles heel here is that even Chase--as big as it is--doesn't have a 360-view of its customers' spending habits. Today's consumer spending behavior is so fragmented and specialized that it's likely that many Chase cardholders only use their Chase card for specific types of purchases--which will limit the range of advertisers any one cardholder will see.That might be a good thing, though--for both the cardholder and Chase. Might mean more relevant ads.From a broader banking industry perspective, this is an interesting move by Chase. Most of the community-based institutions I've talked to have historically been hesitant to--or outright against--putting 3rd party ads on their digital properties. And even if they want to do it, it begs the question how they would do it. Maybe a new service offering from a Q2, Alkami Technology, and/or NCR Voyix?https://lnkd.in/eyzCKudT#banking #marketing #digitalbankingMary Wisniewski Jason Henrichs ’¯ Jim Marous Alex Johnson Alex Jimenez Efi Pylarinou Al Dominick","Digital Transformation,Human-centered design",,news article,,Matthew ,Smith,Webster ,Banking,Chief Digital Banking Officer,201,55,14,2w,,,https://www.wsj.com/articles/chase-bank-to-let-advertisers-target-customers-based-on-spending-data-275f8226?mod=hp_minor_pos1,Matthew Smith liked Rasha Katabiâ€™s comment on this,Liked a comment,,2024-04-05 00:41,4/5/2024,Friday,Friday,12:41 AM,,,,,,,,,checked,,270,Engagement,12-1am,April 2024,
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-04-24 16:49,https://www.linkedin.com/feed/update/urn:li:activity:7182579181724053504,https://media.licdn.com/dms/image/D4E10AQHrqblwKqz7ag/videocover-low/0/1712343453916?e=1714582800&v=beta&t=qnJyFbJ5A_1iXB7icd8qxwA2BoHdAE-EJhGspFJL6AI,Video (LinkedIn Source),We're moving with the times with cutting-edge tech and data-driven solutions. Say goodbye to wasted outreach and hello to measurable impact. #Firefly #DigitalOOH,Digital Transformation,,video,,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",56,0,10,2w,,,,Murat Genc celebrates this,Reaction,,2024-04-07 03:25,4/7/2024,Sunday,Sunday,3:25 AM,blob:https://www.linkedin.com/08cbe5d6-4668-493c-9b67-fa688eec4c2e,,,,,,,,checked,,66,Engagement,3am-4am,April 2024,
https://www.linkedin.com/in/fgpadilha/,https://www.linkedin.com/in/fgpadilha/,2024-04-24 14:36,https://www.linkedin.com/feed/update/urn:li:activity:7182910719435112448,,Document,"This is what we call legacy: in 1989, the groundbreaking paper 'Handwritten Digit Recognition with a Back-Propagation Network' introduced the Convolutional Neural Network (CNN). Authored by Yann LeCun and team, it revolutionized pattern recognition by enabling hierarchical feature learning directly from raw data. This seminal work not only significantly advanced handwritten digit recognition but also laid the foundation for modern neural network research. Decades later, CNNs remain a cornerstone of artificial intelligence, inspiring countless applications across diverse domains.Thank you Yann LeCun !","Digital Transformation,Innovation",,document,,Frederico,Padliha,Capital One,Banking,Head of Strategy for Enterprise Product and Experience,1729,28,103,2w,,,,Frederico Padilha likes this,Likes,,2024-04-08 01:22,4/8/2024,Monday,Monday,1:22 AM,,,,,,,,,checked,,1860,Engagement,1am-2am,April 2024,
https://www.linkedin.com/in/markmccarthynyc/,https://www.linkedin.com/in/markmccarthynyc/,2024-04-24 17:54,https://www.linkedin.com/feed/update/urn:li:activity:7183241473012682754,https://media.licdn.com/dms/image/D4E22AQFJI6rsHhzhcg/feedshare-shrink_800/0/1710777611617?e=1717027200&v=beta&t=JzrKbmBdg3PQXbjYpgk_JNJJ-Ww-2DmkPscXPUBUs_0,Image,"In 1999, the concept of electronic invoices was created. It was defined as the paperless processing of structured, electronic invoice data taken right from the source in the billing application of the supplier to the buyer's ERP system in a fully compliant way without media breaks. Scanning and OCR were explicitly called out then as NOT being e-Invoicing.  Yet, today, in 2024, there are still many companies using scanning and OCR solutions who THINK they are utilizing e-Invoicing. It's crazy that after this many years there is still so much confusion and misinformation on this topic. If you're a CFO, Head of Financial Shared Services, or Head of Accounts Payable, ask your team if you're still using scanning or ocr solutions. I think the MAJORITY of you will be surprised at the answer you receive. If you get a yes, response, please let Basware help you. Our SmartPDF solution will enable you to join the 21st century of e-invoicing and provide you better invoice data, more touchless invoice processing, and a lower cost of handling invoices. #friendsdontletfriendsuseocr #scanningwasdeadin1999 #nowitalljusthappens",Digital Transformation,,company branded asset,,Mark,McCarthy,KKR,Private Equity,"Operating Executive, Principal",114,2,14,1mo,,,,Mark McCarthy likes this,Likes,,2024-04-08 23:17,4/8/2024,Monday,Monday,11:17 PM,,,,,,,,,checked,,130,Engagement,11pm-12am,April 2024,
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-04-24 16:49,https://www.linkedin.com/feed/update/urn:li:activity:7183162305499598848,,Text,"I'm ready to head to Vegas for Google Cloud Next ˜24 ” it all starts tomorrow!The GrowthLoop team is excited to share how #GenerativeMarketing is changing the game through next-level personalization, cross-channel journeys, and real-time marketing measurement. Come meet us at booth #1350.I can't wait to make connections and share learnings along the wayWhat are you most excited about during #Next24? And will I see you there?#GoogleCloudNext","Human-centered design,Digital Transformation,AI/Machine Learning",,post,,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",32,0,0,2w,,,,Murat Genc likes this,Likes,,2024-04-08 18:02,4/8/2024,Monday,Monday,6:02 PM,,,,,,,,,checked,,32,Engagement,6pm-7pm,April 2024,
https://www.linkedin.com/in/markmccarthynyc/,https://www.linkedin.com/in/markmccarthynyc/,2024-04-24 17:54,https://www.linkedin.com/feed/update/urn:li:activity:7183344713351995393,https://media.licdn.com/dms/image/D4E22AQFe7A3RxVoSwg/feedshare-shrink_800/0/1712587980466?e=1717027200&v=beta&t=V1cMxZrCHxguFLxcegd8zWhyn8MKwxGp3COJSqVHzyA,Image,"How can you use Microsoft Teams to book a desk, a room, or a parking space from your company floor plans? We've got an app for that...Walk through the entire experience here (yes, we need your email and no we won't spam you): https://lnkd.in/e9MfgVjT","Product Development,Digital Transformation",,"infographic,article/blog/company website/press release",,Mark,McCarthy,KKR,Private Equity,"Operating Executive, Principal",96,2,12,2w,,,,Mark McCarthy likes this,Likes,,2024-04-09 06:07,4/9/2024,Tuesday,Tuesday,6:07 AM,,,,,,,,,checked,,110,Engagement,6am-7am,April 2024,
https://www.linkedin.com/in/carrgreg/,https://www.linkedin.com/in/carrgreg/,2024-04-24 16:29,https://www.linkedin.com/feed/update/urn:li:activity:7183818006081212416,,Text,"Last year, Actable made a strategic decision to build and scale customer data solutions in and around the Google Cloud ecosystem. This has been a transformative endeavor for the business, and we're excited to head to Las Vegas next week for Google Cloud Next. If you're attending, we'd love to connect and discuss how we can help your business leverage the power of Google Cloud. Let us know! #GoogleCloudNext #customerdata","Digital Transformation,Data and Analytics,Product Development",,post,,Greg,Carr,Pepsico,Consumer & Industrial Products,Head of Innovation for Pepsico Data & Analytics,63,4,1,3w,,,,Greg Carr likes this,Likes,,2024-04-10 13:28,4/10/2024,Wednesday,Wednesday,1:28 PM,,,,,,,,,checked,,68,Engagement,1pm-2pm,April 2024,
https://www.linkedin.com/in/franciscotrejogt/,https://www.linkedin.com/in/franciscotrejogt/,2024-04-24 16:01,https://www.linkedin.com/feed/update/urn:li:activity:7184048706134945795,,Text,"Today, we launched the largest, most powerful supercomputer for undergraduate students on any college campus in the country! #WeCanDoThat ","Digital Transformation,Product Development",,post,,Franscisco,Trejo,Caterpillar,Consumer & Industrial Products,"Head of Global eCommerce, CAT Digital at Caterpillar Inc.",326,3,12,1w,,,,Francisco Trejo likes this,Likes,,2024-04-11 04:44,4/11/2024,Thursday,Thursday,4:44 AM,,,,,,,,,checked,,341,Engagement,4am-5am,April 2024,
https://www.linkedin.com/in/drew-bernstein-0605a01b/,https://www.linkedin.com/in/drew-bernstein-0605a01b/,2024-04-24 17:56,https://www.linkedin.com/feed/update/urn:li:activity:7184355106971090944,https://media.licdn.com/dms/image/D5605AQEG3xyDoOU2Dw/videocover-high/0/1712847410862?e=1714586400&v=beta&t=jsQU75EgZGaUicKVl7gL2WmkjLF30jOO3M8JHlI_oK4,Video (LinkedIn Source),"When I shadow seller's workflows, I swear I always see ~5 different tabs open to keep track of all of the relevant signals for outbound.This drives me (and sellers) insane--so we built a highly requested new feature at Unify.Our new activity feed brings all of your intent data and signals, from prospecting to sequencing, into one place.Because Unify's an all-in-one intent + sequencing product, we natively collect a ton of different signals and data points.With our in-house sequencing product live, customers can view email opens, clicks, website intent (powered by 6sense and Clearbit) and G2 intent all within our activity feed.So, you can:1) See the data all in one place2) Understand how they interact with each other3) Add prospects to sequence in just a couple clicksNo more clicking back and forth between a million Chrome tabs. No more trying to piece together a prospect's timeline. I walk through a demo of the activity feed and a few use cases in the Loom video right here. If you have any questions about how it fits in your workflow, shoot me a message. Happy to demo.","Digital Transformation,Product Development,AI/Machine Learning",,video,,Drew,Bernstein,LLR Partners,Private Equity,"Director, Revenue Operations",67,26,0,1w,Wesley Germain,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7184202671803826176/?commentUrn=urn:li:comment:(ugcPost:7184202671803826176,7184355051065221120)&dashcommentUrn=(7184202671803826176,urn:li:ugcPost:7184202671803826176)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7184202671803826176,Drew Bernstein commented on this,Comments,,2024-04-11 14:56,4/11/2024,Thursday,Thursday,2:56 PM,blob:https://www.linkedin.com/da0c4ab1-f27e-41b4-a292-8f701abd13b7,,,,,,,,checked,,93,Engagement,2pm-3pm,April 2024,
https://www.linkedin.com/in/asha-devasia-abab127/,https://www.linkedin.com/in/asha-devasia-abab127/,2024-04-24 16:37,https://www.linkedin.com/feed/update/urn:li:activity:7184389807479947265,,Text,"Moving from industry titans like ABB, Eaton, and Schneider Electric to working with CX, digital change, and AI has been a big shift. Last week's Schneider Electric Innovation Summit in Paris was a vivid reflection of the transformative power of technology. Yet, it also marked a moment of personal transition as I move deeper into the world of CX and digital innovation Assist Digital.In my past jobs, I helped make products that power our world. Now, I'm working on how companies talk to their customers using digital tools and AI. This change is big. It's about using new tech to solve old problems in new ways.Going from making power solutions to improving how we all connect with companies shows one thing: innovation is important everywhere. It's about trying new things, no matter where you are. Here's to the future of digital and AI, making every challenge a chance to do something great.And last, but not least, it was good to see some old colleagues and friends.#friendship #DigitalFuture #AI #NewBeginnings","Digital Transformation,AI/Machine Learning",,"post,webinar/webcast/event",,Asha,Devasia,Schneider Electric,Consumer & Industrial Products,SVP Strategy & Innovation at Schneider Electric,69,1,2,2w,,,,Asha Devasia likes this,Likes,,2024-04-12 03:20,4/12/2024,Friday,Friday,3:20 AM,,,,,,,,,checked,,72,Engagement,3am-4am,April 2024,
https://www.linkedin.com/in/drew-bernstein-0605a01b/,https://www.linkedin.com/in/drew-bernstein-0605a01b/,2024-04-24 17:58,https://www.linkedin.com/feed/update/urn:li:activity:7186653097899831296,https://media.licdn.com/dms/image/D5605AQGWNR0U1G4TWQ/videocover-high/0/1713390830951?e=1714586400&v=beta&t=mot24EsEhNUoUBN31d5E3sSbOvNEFDB06Z5144Q-RRs,Video (LinkedIn Source),More than just a new name: Vendara (fka Vendara (Formerly Choice Merchant Solutions)) is on it's way to build a game changing fintech platform. Go Cindy Gamble O'Neill and team!!!,"Digital Transformation,Product Development",,video,,Drew,Bernstein,LLR Partners,Private Equity,"Director, Revenue Operations",34,0,0,6d,,,https://www.linkedin.com/feed/update/urn:li:activity:7186482028731629569/,Drew Bernstein likes this,Likes,,2024-04-18 09:13,4/18/2024,Thursday,Thursday,9:13 AM,,,,,,,,,checked,,34,Engagement,9am-10am,April 2024,
https://www.linkedin.com/in/smithm432/,https://www.linkedin.com/in/smithm432/,2024-04-24 15:39,https://www.linkedin.com/feed/update/urn:li:activity:7187031289202454529,https://media.licdn.com/dms/image/D5622AQFhEqlck-Hbjg/feedshare-shrink_800/0/1713447793418?e=1717027200&v=beta&t=IWJSaoWGtconWndi999oUXyYj4lmak07ArqJRTs8wwM,Image,Excited to launch a first of its kind digital SBA application with Grasshopper Bank and Alloy . It's also MANTL's first move into the lending space as we look to build one front door for deposits and loans. Congrats to Mike Butler Chris Tremont and Peter Chapman for always innovating and being on the forefront of where banking is going.,"Product Development,Digital Transformation",,"news article,company branded asset",,Matthew ,Smith,Webster ,Banking,Chief Digital Banking Officer,100,4,5,5d,,,https://www.linkedin.com/feed/update/urn:li:activity:7186720938384601088/,Matthew Smith likes this,Likes,,2024-04-19 10:16,4/19/2024,Friday,Friday,10:16 AM,,,,,,,,,checked,,109,Engagement,10am-11am,April 2024,
https://www.linkedin.com/in/edward-paik-838ba541/,https://www.linkedin.com/in/edward-paik-838ba541/,2024-04-24 14:40,https://www.linkedin.com/feed/update/urn:li:activity:7186901186485084161,https://media.licdn.com/dms/image/D4E22AQG8B7D7Kpl67A/feedshare-shrink_800/0/1712150841603?e=1717027200&v=beta&t=SR7R7cMTQLo2qGEkv98TfMI2abI0C22MSlGm715blCA,Image,"It's been 1 week since our new Editor launched and our clients have been raving about it! ""Shut up. That's sick."" ""Life changing!"" Come check it out for yourself ˜","AI/Machine Learning,Product Development,Digital Transformation",,video,,Edward,Paik,City National Bank,Banking,"Senior Vice President, Strategy & Transformation",9,1,0,1w,,,https://www.linkedin.com/feed/update/urn:li:activity:7181281162848260096/,Edward Paik celebrates this,Reaction,,2024-04-19 01:39,4/19/2024,Friday,Friday,1:39 AM,,,,,,,,,checked,,10,Engagement,1am-2am,April 2024,
https://www.linkedin.com/in/kristin-nimsger/,https://www.linkedin.com/in/kristin-nimsger/,2024-04-24 18:05,https://www.linkedin.com/feed/update/urn:li:activity:7187086489418194945,https://media.licdn.com/dms/image/sync/D4E10AQGem9FTiHQLJg/image-shrink_800/0/1713533161093?e=1714590000&v=beta&t=AyOA8NGY5RFW5Mx0YiC5qTaas7-G9T3J1-_LZjVnZD0,Article,"The emergence of generative AI brings about important implications for all business areas, including ours. We are now in a phase of AI where we need to address the risks of this technology positively to create a trustworthy environment, enable healthy growth, and guarantee the ethical application of generative AI. At Qlik, maintaining a pulse on developments like these helps to drive our strategic vision and roadmap. We're firmly committed to utilizing these technologies effectively and safely”ensuring they add value for our customers whilst minimizing potential risks. As we continue to move forward, navigating this AI era, it's up to us as leaders in the tech industry to remain well-informed, proactive, and ethical in our approach. Sound management, clear guidelines, and transparency will be key to maximizing the potential of generative AI. Here are some thoughts from professionals in charge of ethical AI. I'm interested in hearing if any of this resonates with others in the industry. https://lnkd.in/eRt85HjT #AI #GenerativeAI #TechEthics #DigitalTransformation","Digital Transformation,AI/Machine Learning","genAi,Responsible AI",article/blog/company website/press release,,Kristin,Nimsger,Thoma Bravo,Private Equity,Operating Partner,35,2,0,5d,,,https://hbr.org/2023/06/managing-the-risks-of-generative-ai,Kristin Nimsger Weston likes this,Likes,,2024-04-19 13:55,4/19/2024,Friday,Friday,1:55 PM,,,,,,,,,checked,,37,Engagement,1pm-2pm,April 2024,
https://www.linkedin.com/in/fariha-greenwood/,https://www.linkedin.com/in/fariha-greenwood/,2024-04-24 15:04,https://www.linkedin.com/feed/update/urn:li:activity:7187229067031531520,https://media.licdn.com/dms/image/D4E22AQGRPneoiIlOHA/feedshare-shrink_800/0/1713544780444?e=1717027200&v=beta&t=VKnqUUl02Fg8CQ8jA3sdOIMFNXPEWz8J_7-FScVvQJE,Image,"I don't walk into a Uniqlo often, but when I do I always love seeing the constant innovation taking place with their point of sale (POS) systems. Clean messaging, clear graphics, and as mentioned in a previous post simply the best automatic checkout system anywhere (aside from the Amazon stores) One question though - at what point do we start to get decision fatigue from too many receipt options? I'd max out at 2. Thoughts? #retail #pos #UX","Digital Transformation,Customer Centricity,User Experience",,Personal/Public Pictures,,Fariha,Greenwood,Houlihan Lokey,Banking,"Head of Digital, Corporate Finance",8,8,0,4d,,,,Fariha Greenwood likes this,Likes,,2024-04-19 23:22,4/19/2024,Friday,Friday,11:22 PM,,,,,,,,,checked,,16,Engagement,11pm-12am,April 2024,
https://www.linkedin.com/in/joelnbloch/,https://www.linkedin.com/in/joelnbloch/,2024-04-24 15:10,https://www.linkedin.com/feed/update/urn:li:activity:7188256280384348160,,Text,"I am thrilled to share with your our presentation of our latest advancements in #GenAI which we presented at #GoogleCloudNext! Our new AI capabilities are designed to empower organizations to develop General AI Agents swiftly and effectively. Check out our presentation including demo here: https://lnkd.in/eiqivsrp I'm excited about the potential AI holds to transform business operations and drive innovation. A huge shoutout to my incredible partners on stage: Ewa D¼rr, Mourad Takla, Shawn Lewis & Raman Pugalumperumal","AI/Machine Learning,Digital Transformation,Product Development",genAi,video,,Joel,Bloch,JP Morgan,Banking,Head of AI Capital Connect | Applied AI & ML,48,2,0,1d,,,,Joel Nathaniel Bloch likes this,Likes,,2024-04-22 19:24,4/22/2024,Monday,Monday,7:24 PM,,,,,,,,,checked,,50,Engagement,7pm-8pm,April 2024,
https://www.linkedin.com/in/fgpadilha/,https://www.linkedin.com/in/fgpadilha/,2024-04-24 14:36,https://www.linkedin.com/feed/update/urn:li:activity:7188345537358671872,https://media.licdn.com/dms/image/D4E05AQEwLmTY1A0DgQ/videocover-high/0/1713793036548?e=1714575600&v=beta&t=JpSuPwvJnfJd_4zI0IoTFbp0_jG-Vb7ntcB68aXKVAA,Video (LinkedIn Source),"A few years ago I worked with an airline to improve the utilization of the commercial cargo with very nifty AI-based Revenue Management solutions. The technology could get the airline 10ppt extra utilization across its entire network (worth over $100M per year in bottom line) but they could not get to that value until they got airport palletizing procedures to be optimized and cargo sales reps to use the technology in their day to day workflow. Both critical non-tech changes.For real value, it's #NeverJustTech - There is so much more to consider in order to maximize the performance of digital and AI solutions. Every time a new solutions gets introduced to optimize a process or a customer experience, there will likely be changes required upstream and downstream of that process as per my airline example. That's why business leaders must own the reimagination of that business process with technology AND also own the change management. It's also why such efforts are so often failing if they are tucked too low in the organization with managers who don't own the end-to-end process or if they are being pushed by IT. #McKinseyDigital #RewiredBook","Organizational Change Management,AI/Machine Learning,Digital Transformation",,video,,Frederico,Padliha,Capital One,Banking,Head of Strategy for Enterprise Product and Experience,75,4,3,2d,,,,Frederico Padilha likes this,Likes,,2024-04-23 01:18,4/23/2024,Tuesday,Tuesday,1:18 AM,blob:https://www.linkedin.com/3fbb18c6-fb75-41e2-876e-a9a1a8583948,,,,,,,,checked,,82,Engagement,1am-2am,April 2024,
https://www.linkedin.com/in/carrgreg/,https://www.linkedin.com/in/carrgreg/,2024-04-24 16:29,https://www.linkedin.com/feed/update/urn:li:activity:7188530558078005250,https://media.licdn.com/dms/image/D4E05AQEfHbUzwhWQ3w/videocover-high/0/1713878099007?e=1714582800&v=beta&t=kGncnwWZdAlwQeSj6pfmt4mKb8o6YkJFm1fleQcUncc,Video (LinkedIn Source),"Huge week ahead! Two IAB NewFronts firsts: We are the first and only influencer marketing company to ever present on stage.And this is the first time all 4 major B2C social platforms (TikTok, Meta, YouTube, Snap Inc.) will be on stage together. This is the power of the creator economy, uniting all platforms to talk about the importance and efficacy of influencer marketing. Our industry has officially arrived. Thank you for joining me, Adrienne Lahens, Kim Larson, Jim Shepherd, and Peter Shields! #IABNewFronts #influential",Digital Transformation,,video,,Greg,Carr,Pepsico,Consumer & Industrial Products,Head of Innovation for Pepsico Data & Analytics,135,27,7,1d,,,,Greg Carr likes this,Likes,,2024-04-23 13:34,4/23/2024,Tuesday,Tuesday,1:34 PM,blob:https://www.linkedin.com/87b8f3f0-63ea-41b2-9d04-ffc40a11a403,,,,,,,,checked,,169,Engagement,1pm-2pm,April 2024,
https://www.linkedin.com/in/sumit-nair/,https://www.linkedin.com/in/sumit-nair/,2024-05-29 10:58,https://www.linkedin.com/feed/update/urn:li:activity:7188999306203353089,https://media.licdn.com/dms/image/D4D22AQEOLrBw-NOC8A/feedshare-shrink_800/0/1713988262151?e=1720051200&v=beta&t=65sehy3wg89jYV1ygsnNEy9hba-lX0UfDFervuf4u3Y,Image,"Extraordinary half-day “wow” session with our partners from Microsoft. Ninety (90) highly-motivated DC Water employees were at full attention as they learned more about Generative AI, CoPilot, Azure Open AI, Microsoft Dynamics, etc. Highly relevant use cases were shared, including a live Build and Demo of Copilot Studio and a Fire Hydrant Inspection App. Thoughts and ideas percolated throughout the room.

I, for one, am amazed by what this advanced technology can do to make us water utility professionals more productive, efficient, accurate, and capable of doing things never done before. Trusted data sources, no and low code software, and AI-imbedded technologies coming together with meaningful impact. 

My hat’s off to Kimberly Hoffman, Dave Bailey, Matt P., and Dionte W., among others from Microsoft. And, of course, Dolly Gada for all she does to keep me on track. : ) Last but not least, starting with Joe Edwards, my follow colleagues at #DCWater who inspire me by their desire to discover, learn, and promote positive change at one of the most advanced water utilities in the world. This group reflects a true innovative culture. 

The Blues Singer B.B. King comes to my mind ... ""the beautiful thing about learning is that nobody can take it away from you."" And did we learn today!!","AI/Machine Learning,Digital Transformation",genAi,Personal/Public Pictures,,Summit,Nair,Essential Utilities Inc.,Utilities,Chief Information Officer ,71,6,3,1mo,,,,Sumit Nair likes this,Likes,,2024-04-24 16:36,4/24/2024,Wednesday,Wednesday,4:36 PM,,,,,,,,,,,80,Engagement,4pm-5pm,April 2024,checked
